round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
13,2,0.54821,0.55199,0.54972,0.54388,0.54821,0.54821,0.54821,-0.37947,-0.36644,-0.05511,-0.07379,0.87081,0.49134,0.94079,0.57435,0.64105,0.58595,0.7041,0.63032
13,3,0.55571,0.55963,0.55646,0.55006,0.55571,0.55571,0.55571,-0.39241,-0.37449,-0.03231,-0.02946,0.89089,0.49847,0.96644,0.59195,0.63655,0.60425,0.69181,0.66235
13,4,0.54679,0.55024,0.54794,0.54204,0.54679,0.54679,0.54679,-0.40324,-0.38116,-0.06516,-0.04651,0.89186,0.48862,0.95364,0.57248,0.64959,0.58443,0.68515,0.63864
13,5,0.55714,0.56414,0.56,0.55106,0.55714,0.55714,0.55714,-0.39743,-0.34604,-0.05621,-0.07293,0.90584,0.50841,0.95752,0.61148,0.66338,0.60716,0.7341,0.66118
13,6,0.56571,0.56923,0.5663,0.56133,0.56571,0.56571,0.56571,-0.43206,-0.39451,0.00057,-0.00218,0.90499,0.47293,0.97222,0.57772,0.60248,0.60305,0.671,0.66882
13,7,0.53929,0.54217,0.53979,0.53295,0.53929,0.53929,0.53929,-0.4226,-0.39364,-0.07428,-0.0758,0.91153,0.48892,0.96012,0.56648,0.66667,0.59239,0.70807,0.63227
13,8,0.54607,0.54931,0.54633,0.53924,0.54607,0.54607,0.54607,-0.43103,-0.38065,-0.04505,-0.04021,0.92335,0.49232,0.96711,0.58646,0.65191,0.60687,0.69488,0.65467
13,9,0.55464,0.55663,0.55357,0.54802,0.55464,0.55464,0.55464,-0.4128,-0.40086,-0.09505,-0.09298,0.89787,0.48507,0.97135,0.57049,0.67824,0.5832,0.72984,0.63686
14,0,0.54393,0.54302,0.54044,0.53514,0.54393,0.54393,0.54393,-0.39375,-0.39116,-0.03766,-0.02264,0.89504,0.50129,0.96375,0.57259,0.64712,0.60945,0.6771,0.65447
14,1,0.55643,0.5584,0.55438,0.54765,0.55643,0.55643,0.55643,-0.37153,-0.3429,-0.0573,-0.04181,0.88686,0.51532,0.94659,0.60369,0.66871,0.61142,0.71176,0.66996
14,2,0.56,0.56603,0.56182,0.55365,0.56,0.56,0.56,-0.34159,-0.32276,-0.04284,-0.06154,0.86603,0.52444,0.94079,0.61803,0.65474,0.61189,0.73002,0.66848
14,3,0.56321,0.56912,0.56408,0.55549,0.56321,0.56321,0.56321,-0.35078,-0.33119,-0.01503,-0.01757,0.88129,0.53052,0.95973,0.62855,0.64486,0.62983,0.71121,0.69364
14,4,0.55536,0.56059,0.55672,0.54874,0.55536,0.55536,0.55536,-0.36388,-0.34091,-0.04185,-0.02089,0.88335,0.51947,0.95033,0.60942,0.65369,0.61184,0.69703,0.67614
