round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
44,6,0.59321,0.68968,0.59116,0.53139,0.59321,0.59321,0.59321,0.08251,0.09634,0.07886,0.11621,0.08195,0.16445,0.15741,0.25375,0.08799,0.16685,0.15368,0.26989
44,7,0.69214,0.70255,0.69262,0.68847,0.69214,0.69214,0.69214,0.39398,0.22484,0.17177,0.14703,0.3376,0.73158,0.6319,0.85674,0.49949,0.67126,0.70807,0.8551
44,8,0.67214,0.69516,0.67251,0.66247,0.67214,0.67214,0.67214,0.45919,0.29996,0.15338,0.11558,0.35024,0.80943,0.60855,0.90851,0.57143,0.72481,0.76969,0.88526
44,9,0.50643,0.61613,0.51085,0.36539,0.50643,0.50643,0.50643,0.02028,0.01942,0.01009,0.01616,0.0101,0.03038,0.02006,0.03947,0.01736,0.02746,0.02419,0.04035
45,0,0.69357,0.71047,0.69732,0.68972,0.69357,0.69357,0.69357,0.23475,0.1347,0.1554,0.19781,0.21223,0.44697,0.46224,0.59693,0.27566,0.43106,0.43836,0.63617
45,1,0.64143,0.69155,0.64533,0.61993,0.64143,0.64143,0.64143,0.17704,0.15906,0.10008,0.14564,0.13257,0.30961,0.27596,0.43502,0.18916,0.28924,0.30392,0.44956
45,2,0.69929,0.69924,0.69927,0.69925,0.69929,0.69929,0.69929,0.32643,0.20309,0.18151,0.14982,0.26675,0.59318,0.53947,0.74257,0.37579,0.5573,0.59827,0.74809
45,3,0.61071,0.69438,0.6128,0.56608,0.61071,0.61071,0.61071,0.38108,0.1681,0.07193,0.04197,0.55635,0.93744,0.80537,0.97347,0.77674,0.84867,0.90948,0.95146
45,4,0.57893,0.69347,0.58299,0.51109,0.57893,0.57893,0.57893,0.30025,0.13315,0.05314,0.03639,0.66586,0.96611,0.85762,0.99077,0.84324,0.89638,0.93861,0.975
45,5,0.695,0.7132,0.69156,0.68584,0.695,0.695,0.695,0.2307,0.1602,0.09711,0.1684,0.17878,0.40948,0.41176,0.57197,0.27838,0.37549,0.4316,0.6
45,6,0.59107,0.66442,0.59296,0.54218,0.59107,0.59107,0.59107,0.34402,0.18945,0.0971,0.06637,0.58907,0.93309,0.77778,0.96723,0.76605,0.86314,0.87879,0.94516
45,7,0.55821,0.7099,0.56003,0.4634,0.55821,0.55821,0.55821,0.20728,0.0536,0.054,0.0085,0.77881,0.98609,0.94172,0.99532,0.88754,0.94153,0.97723,0.98573
45,8,0.65143,0.71271,0.65085,0.62386,0.65143,0.65143,0.65143,0.16635,0.16391,0.11226,0.18813,0.11439,0.28074,0.25329,0.4172,0.15795,0.27021,0.26181,0.44994
45,9,0.50821,0.60741,0.50365,0.34769,0.50821,0.50821,0.50821,0.01541,0.00484,0.00096,-0.00142,0.98092,0.99633,0.9914,0.99624,0.99081,0.99176,0.99597,0.99455
46,0,0.66643,0.68949,0.66101,0.65126,0.66643,0.66643,0.66643,0.41592,0.22588,0.16674,0.12651,0.40715,0.82307,0.67674,0.90261,0.58847,0.75521,0.76908,0.89559
46,1,0.685,0.68492,0.68487,0.68488,0.685,0.685,0.685,0.34161,0.22429,0.15584,0.17007,0.27657,0.61818,0.52226,0.74654,0.41002,0.56586,0.58431,0.75439
46,2,0.61357,0.68364,0.61787,0.57751,0.61357,0.61357,0.61357,0.41133,0.22498,0.09132,0.05663,0.51077,0.9221,0.74342,0.9684,0.73895,0.83027,0.88121,0.93784
46,3,0.56464,0.6934,0.562,0.47387,0.56464,0.56464,0.56464,0.07219,0.07591,0.06585,0.11551,0.03717,0.10936,0.0906,0.16651,0.04465,0.11051,0.07328,0.18878
46,4,0.69,0.69925,0.68879,0.68547,0.69,0.69,0.69,0.28592,0.23292,0.13543,0.19313,0.18348,0.4694,0.39404,0.62696,0.29713,0.43257,0.45347,0.64659
46,5,0.49,0.53417,0.50092,0.33554,0.49,0.49,0.49,0.00052,0.00089,0.00484,0.003,0.99285,0.99337,0.99346,0.99436,0.99013,0.99496,0.99229,0.99529
46,6,0.55036,0.67499,0.54792,0.44898,0.55036,0.55036,0.55036,0.04458,0.05458,0.04807,0.07912,0.04276,0.08733,0.08025,0.13483,0.04244,0.09051,0.06926,0.14839
46,7,0.70857,0.71461,0.7082,0.70627,0.70857,0.70857,0.70857,0.29264,0.22017,0.13331,0.16078,0.21071,0.50335,0.45399,0.67416,0.32725,0.46056,0.5176,0.67838
46,8,0.55464,0.68563,0.55554,0.46063,0.55464,0.55464,0.55464,0.20459,0.08899,0.04689,0.02756,0.77594,0.98053,0.90461,0.9936,0.88833,0.93522,0.95669,0.98425
46,9,0.50821,0.61934,0.51261,0.37013,0.50821,0.50821,0.50821,0.02006,0.01458,0.00561,0.01136,0.01347,0.03353,0.02865,0.04323,0.02349,0.0291,0.03226,0.04362
47,0,0.55143,0.68065,0.56301,0.47131,0.55143,0.55143,0.55143,0.06115,0.04385,0.07647,0.12301,0.05421,0.11536,0.12387,0.16772,0.0479,0.12437,0.07828,0.20129
47,1,0.68429,0.70001,0.68639,0.67945,0.68429,0.68429,0.68429,0.24956,0.19941,0.12753,0.15561,0.19771,0.44727,0.40059,0.6,0.2863,0.41383,0.45294,0.60855
47,2,0.62429,0.68826,0.62834,0.59355,0.62429,0.62429,0.62429,0.41929,0.22083,0.10361,0.06307,0.48804,0.90733,0.74013,0.96097,0.71368,0.8173,0.87041,0.93348
47,3,0.64393,0.70754,0.64213,0.61271,0.64393,0.64393,0.64393,0.17569,0.1579,0.13006,0.20413,0.09592,0.27162,0.23826,0.39616,0.13396,0.26402,0.22629,0.43042
47,4,0.68679,0.70055,0.68533,0.68023,0.68679,0.68679,0.68679,0.27197,0.2284,0.12339,0.18225,0.17011,0.44208,0.37086,0.59926,0.28176,0.40515,0.43366,0.61591
47,5,0.69821,0.69807,0.69807,0.69807,0.69821,0.69821,0.69821,0.33783,0.20486,0.12783,0.15832,0.25268,0.59052,0.53268,0.73754,0.4077,0.53553,0.59345,0.75176
47,6,0.57464,0.66769,0.57675,0.50912,0.57464,0.57464,0.57464,0.28199,0.12998,0.0817,0.05111,0.67102,0.95301,0.84568,0.97566,0.8147,0.8964,0.91126,0.96237
47,7,0.56071,0.70562,0.5625,0.46932,0.56071,0.56071,0.56071,0.2197,0.06187,0.05668,0.00728,0.76484,0.98454,0.93252,0.99438,0.88045,0.93712,0.97516,0.98244
47,8,0.70429,0.71341,0.70406,0.70094,0.70429,0.70429,0.70429,0.27786,0.1907,0.16375,0.22188,0.20165,0.47951,0.45066,0.64135,0.28974,0.45349,0.45866,0.68054
47,9,0.70714,0.70746,0.70692,0.70687,0.70714,0.70714,0.70714,0.36007,0.22885,0.1304,0.10131,0.28058,0.64065,0.55874,0.78759,0.44127,0.57166,0.66532,0.76663
48,0,0.65679,0.68419,0.65082,0.63805,0.65679,0.65679,0.65679,0.42162,0.22975,0.1519,0.11927,0.42215,0.84377,0.68278,0.91253,0.61681,0.76871,0.78278,0.90205
48,1,0.63393,0.67779,0.62988,0.60572,0.63393,0.63393,0.63393,0.40509,0.21032,0.13188,0.10277,0.48114,0.88623,0.727,0.93733,0.67382,0.80571,0.82157,0.92434
48,2,0.55857,0.68976,0.56439,0.47485,0.55857,0.55857,0.55857,0.24689,0.10298,0.04956,0.02898,0.73325,0.98014,0.89145,0.99442,0.87368,0.92324,0.95248,0.98146
48,3,0.59214,0.68694,0.59441,0.53573,0.59214,0.59214,0.59214,0.36099,0.15864,0.06216,0.04306,0.59832,0.95931,0.82215,0.98079,0.81101,0.87316,0.9181,0.96117
48,4,0.69143,0.69729,0.69045,0.6884,0.69143,0.69143,0.69143,0.29562,0.23283,0.13373,0.17651,0.19806,0.49368,0.41722,0.65005,0.31967,0.4534,0.48713,0.66364
48,5,0.70214,0.70499,0.7006,0.69998,0.70214,0.70214,0.70214,0.29693,0.1857,0.12159,0.17239,0.21812,0.51504,0.48693,0.67262,0.34847,0.47006,0.52408,0.69647
48,6,0.70179,0.71229,0.70114,0.69761,0.70179,0.70179,0.70179,0.24367,0.2148,0.14106,0.17006,0.21496,0.45863,0.42284,0.63764,0.29296,0.43402,0.47403,0.64409
48,7,0.70786,0.71268,0.70753,0.70598,0.70786,0.70786,0.70786,0.30164,0.22246,0.13403,0.16018,0.21304,0.51468,0.46012,0.68258,0.33536,0.46939,0.52588,0.68606
48,8,0.69679,0.69703,0.69682,0.69671,0.69679,0.69679,0.69679,0.37202,0.24367,0.16741,0.18729,0.25708,0.6291,0.52303,0.7667,0.40845,0.57586,0.59449,0.78178
48,9,0.69964,0.70282,0.69902,0.69802,0.69964,0.69964,0.69964,0.38948,0.23686,0.13449,0.09572,0.30303,0.69251,0.58739,0.82425,0.4811,0.6156,0.70363,0.79935
49,0,0.69607,0.70328,0.69847,0.69482,0.69607,0.69607,0.69607,0.28183,0.18213,0.15632,0.18823,0.22722,0.50905,0.47432,0.65645,0.32258,0.4789,0.49315,0.68138
49,1,0.685,0.70009,0.68706,0.6804,0.685,0.685,0.685,0.25371,0.20401,0.12878,0.15498,0.19771,0.45143,0.40059,0.60461,0.28834,0.41712,0.45686,0.61184
49,2,0.69679,0.69809,0.69729,0.69659,0.69679,0.69679,0.69679,0.355,0.21395,0.18142,0.14691,0.28349,0.63849,0.56579,0.77974,0.41263,0.59405,0.63499,0.7819
49,3,0.64929,0.68614,0.65069,0.63229,0.64929,0.64929,0.64929,0.48497,0.27,0.13397,0.0958,0.3777,0.86267,0.65772,0.92772,0.63032,0.76429,0.80603,0.90183
49,4,0.65107,0.7046,0.65376,0.629,0.65107,0.65107,0.65107,0.44857,0.255,0.0917,0.07751,0.43256,0.88113,0.7053,0.9603,0.68955,0.78125,0.85545,0.93295
49,5,0.54357,0.67734,0.55287,0.4525,0.54357,0.54357,0.54357,0.19057,0.06199,0.03229,0.01543,0.78546,0.97603,0.92484,0.98683,0.89832,0.93061,0.96339,0.97882
49,6,0.51286,0.6436,0.51556,0.37527,0.51286,0.51286,0.51286,0.06716,0.01626,0.02227,0.01736,0.92518,0.99234,0.97531,0.99157,0.95756,0.97983,0.97619,0.99355
49,7,0.56036,0.7069,0.56215,0.46831,0.56036,0.56036,0.56036,0.21789,0.0628,0.05677,0.00838,0.76717,0.98506,0.93252,0.99532,0.88146,0.93822,0.97516,0.98353
49,8,0.54143,0.68887,0.54237,0.43178,0.54143,0.54143,0.54143,0.15295,0.05793,0.02451,0.01631,0.83373,0.98668,0.9375,0.99543,0.92455,0.94906,0.97244,0.98875
49,9,0.57607,0.68184,0.57956,0.50868,0.57607,0.57607,0.57607,0.09116,0.09183,0.04771,0.08728,0.06285,0.15401,0.13467,0.2265,0.09397,0.14168,0.14718,0.23446
50,0,0.64571,0.68575,0.63862,0.61864,0.64571,0.64571,0.64571,0.40784,0.21,0.13776,0.09148,0.47059,0.87843,0.72508,0.93508,0.66471,0.80248,0.82779,0.91927
50,1,0.56857,0.68536,0.57466,0.4964,0.56857,0.56857,0.56857,0.07377,0.06627,0.04097,0.0746,0.06286,0.13662,0.1365,0.20276,0.08691,0.12788,0.13922,0.21382
50,2,0.60179,0.6816,0.6064,0.55803,0.60179,0.60179,0.60179,0.39225,0.20517,0.09192,0.05349,0.54665,0.9389,0.76974,0.97491,0.76105,0.85297,0.89417,0.94766
50,3,0.69321,0.6936,0.69334,0.69314,0.69321,0.69321,0.69321,0.39531,0.27554,0.1763,0.17432,0.24101,0.63632,0.49664,0.77219,0.40291,0.57921,0.59698,0.77131
50,4,0.57393,0.69496,0.57809,0.50123,0.57393,0.57393,0.57393,0.28415,0.12175,0.05324,0.03385,0.68651,0.97066,0.87086,0.99261,0.85246,0.9057,0.94455,0.97841
50,5,0.50179,0.6528,0.5124,0.3619,0.50179,0.50179,0.50179,0.0436,0.0107,0.00931,0.00878,0.94875,0.99235,0.98366,0.99436,0.97335,0.98265,0.98651,0.99529
50,6,0.62893,0.67199,0.63034,0.6056,0.62893,0.62893,0.62893,0.38756,0.21803,0.14019,0.09151,0.47506,0.86261,0.70988,0.9279,0.65424,0.79444,0.81602,0.90753
50,7,0.6225,0.68814,0.62376,0.58774,0.6225,0.6225,0.6225,0.3976,0.18366,0.13801,0.0881,0.51688,0.91448,0.77607,0.95974,0.70314,0.84115,0.85921,0.94731
50,8,0.6425,0.68999,0.64303,0.61917,0.6425,0.6425,0.6425,0.44113,0.25286,0.11555,0.08071,0.44104,0.88217,0.69408,0.94694,0.67404,0.78959,0.84055,0.92126
50,9,0.68857,0.70765,0.68994,0.68222,0.68857,0.68857,0.68857,0.24092,0.19481,0.09659,0.11459,0.18967,0.43059,0.39542,0.59023,0.29111,0.3877,0.46774,0.58233
51,0,0.64571,0.68575,0.63862,0.61864,0.64571,0.64571,0.64571,0.40784,0.21,0.13776,0.09148,0.47059,0.87843,0.72508,0.93508,0.66471,0.80248,0.82779,0.91927
51,1,0.56857,0.68536,0.57466,0.4964,0.56857,0.56857,0.56857,0.07377,0.06627,0.04097,0.0746,0.06286,0.13662,0.1365,0.20276,0.08691,0.12788,0.13922,0.21382
51,2,0.60179,0.6816,0.6064,0.55803,0.60179,0.60179,0.60179,0.39225,0.20517,0.09192,0.05349,0.54665,0.9389,0.76974,0.97491,0.76105,0.85297,0.89417,0.94766
51,3,0.69321,0.6936,0.69334,0.69314,0.69321,0.69321,0.69321,0.39531,0.27554,0.1763,0.17432,0.24101,0.63632,0.49664,0.77219,0.40291,0.57921,0.59698,0.77131
51,4,0.57393,0.69496,0.57809,0.50123,0.57393,0.57393,0.57393,0.28415,0.12175,0.05324,0.03385,0.68651,0.97066,0.87086,0.99261,0.85246,0.9057,0.94455,0.97841
51,5,0.50179,0.6528,0.5124,0.3619,0.50179,0.50179,0.50179,0.0436,0.0107,0.00931,0.00878,0.94875,0.99235,0.98366,0.99436,0.97335,0.98265,0.98651,0.99529
51,6,0.62893,0.67199,0.63034,0.6056,0.62893,0.62893,0.62893,0.38756,0.21803,0.14019,0.09151,0.47506,0.86261,0.70988,0.9279,0.65424,0.79444,0.81602,0.90753
51,7,0.6225,0.68814,0.62376,0.58774,0.6225,0.6225,0.6225,0.3976,0.18366,0.13801,0.0881,0.51688,0.91448,0.77607,0.95974,0.70314,0.84115,0.85921,0.94731
51,8,0.6425,0.68999,0.64303,0.61917,0.6425,0.6425,0.6425,0.44113,0.25286,0.11555,0.08071,0.44104,0.88217,0.69408,0.94694,0.67404,0.78959,0.84055,0.92126
51,9,0.68857,0.70765,0.68994,0.68222,0.68857,0.68857,0.68857,0.24092,0.19481,0.09659,0.11459,0.18967,0.43059,0.39542,0.59023,0.29111,0.3877,0.46774,0.58233
